"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"SMU",53.0364372469636,124,15.7950010501995,107,36.1702127659574,86,46.5587044534413,58
2026,"Sacramento St.",52.4096385542169,141,20.2615149016374,278,29.2929292929293,217,41.566265060241,103
2026,"Sacred Heart",46.045197740113,278,19.1078999223742,234,31.3559322033898,169,33.8983050847458,220
2026,"Saint Francis",43.8144329896907,320,18.5709432680331,206,27.5,260,17.5257731958763,362
2026,"Saint Joseph's",44.8473282442748,303,16.8269230769231,143,34.5911949685535,114,27.4809160305344,312
2026,"Saint Louis",62.0408163265306,13,21.3425399191808,312,34.7107438016529,112,41.6326530612245,102
2026,"Saint Mary's",58.8888888888889,30,18.2503840960939,196,42.0168067226891,20,40.4444444444444,124
2026,"Saint Peter's",43.1034482758621,325,19.7275137167869,259,37.0689655172414,71,39.0804597701149,148
2026,"Sam Houston St.",48.5185185185185,226,16.6464366221606,137,36.5853658536585,75,24.4444444444444,334
2026,"Samford",52.1172638436482,147,12.7084988085782,27,25.6410256410256,294,41.042345276873,112
2026,"San Diego",56.0869565217391,68,17.6397277346371,177,31.25,173,21.7391304347826,349
2026,"San Diego St.",58.256880733945,35,20.3198494825964,280,30.3571428571429,195,28.4403669724771,295
2026,"San Francisco",53.3536585365854,117,21.318173743116,311,37.3737373737374,65,44.5121951219512,77
2026,"San Jose St.",50,186,17.0854271356784,151,29.8076923076923,202,33.3333333333333,224
2026,"Santa Clara",59.4240837696335,21,17.664259712359,179,45.6310679611651,4,30.3664921465969,272
2026,"Seattle",62.4454148471616,9,19.7197716658018,256,27.5,260,31.8777292576419,250
2026,"Seton Hall",45.0854700854701,298,13.0637337303684,38,40.9090909090909,28,49.1452991452991,45
2026,"Siena",45.9574468085106,280,17.1903352115366,154,41.958041958042,21,35.7446808510638,191
2026,"South Alabama",53.056768558952,122,16.245572609209,124,33.3333333333333,134,34.061135371179,217
2026,"South Carolina",53.804347826087,105,15.7745171953836,105,31.25,173,40.2173913043478,131
2026,"South Carolina St.",39.7379912663755,355,24.5124425489628,352,28.3132530120482,238,41.4847161572052,106
2026,"South Dakota",45.6273764258555,285,15.5875786482647,98,34.9112426035503,107,44.4866920152091,78
2026,"South Dakota St.",49.1017964071856,215,20.559260845622,289,32.3529411764706,150,32.3353293413174,241
2026,"South Florida",54.7528517110266,94,14.3529224144805,60,44.3708609271523,10,57.0342205323194,11
2026,"Southeast Missouri",47.1354166666667,258,16.4475463939837,133,22.6086956521739,335,30.7291666666667,263
