"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Saint Joseph's",50.5597014925373,166,14.4230769230769,303,33.3333333333333,225,26.865671641791,49
2026,"Saint Louis",40.8,16,18.8316528698654,139,25,52,43.6,268
2026,"Saint Mary's",42.274678111588,33,16.7605568229433,221,21.0526315789474,15,21.4592274678112,14
2026,"Saint Peter's",56.6225165562914,306,21.2070772455459,64,37.2340425531915,304,60.2649006622517,358
2026,"Sam Houston St.",55.5084745762712,290,18.0336396740073,167,46.6666666666667,361,61.864406779661,361
2026,"Samford",54.6052631578947,273,12.9847705218082,340,20.8092485549133,12,31.9078947368421,108
2026,"San Diego",49.1379310344828,140,19.9405617869811,101,46.3768115942029,360,37.9310344827586,202
2026,"San Diego St.",43.2692307692308,41,30.1034807149577,1,32.8125,217,18.2692307692308,8
2026,"San Francisco",44.0104166666667,50,17.0545389944928,203,32.2834645669291,200,31.25,100
2026,"San Jose St.",59.593023255814,338,15.5778894472362,263,39.1304347826087,326,36.6279069767442,185
2026,"Santa Clara",46.0606060606061,84,18.6190845616757,147,31.7757009345794,186,51.5151515151515,329
2026,"Seattle",48.9130434782609,135,23.8713025428127,18,34.5323741007194,252,36.0869565217391,176
2026,"Seton Hall",43.5233160621762,45,27.6643773113683,4,32.3529411764706,202,43.5233160621762,265
2026,"Siena",48.8888888888889,133,22.156432050425,41,34.3511450381679,247,24,23
2026,"South Alabama",51.0869565217391,177,20.0236127508855,100,28.5714285714286,121,20.4347826086957,11
2026,"South Carolina",45.4301075268817,73,14.3826480310851,305,29.5652173913043,143,33.8709677419355,144
2026,"South Carolina St.",55.4621848739496,289,17.5562088526355,184,36.6197183098592,289,56.3025210084034,350
2026,"South Dakota",50.3717472118959,161,18.8349908666531,138,34.9315068493151,258,25.2788104089219,32
